delta_mean,delta_std,delta_entropy,theta_mean,theta_std,theta_entropy,alpha_mean,alpha_std,alpha_entropy,beta_mean,beta_std,beta_entropy,gamma_mean,gamma_std,gamma_entropy,userId
8.78030069264,4.49263085716,-1460.79734988,7.06727848459,4.08929264392,-1588.78016763,5.35313505182,3.92910111479,-1626.48850653,3.31774707486,3.44868310994,-1634.81518429,2.05016352693,2.80313980163,-1629.93609133,1
9.24652121142,4.15247273856,-1535.05776247,7.28990925246,4.04092233367,-1653.82463421,5.52229223077,3.93733109606,-1695.04845338,3.40811464105,3.50080333605,-1703.9131662,2.10735667888,2.85239115322,-1699.24143335,1
9.7200270991,3.82384516258,-1626.64275959,7.50764699138,4.04786502238,-1735.10826685,5.67486463306,3.99201481461,-1778.59650655,3.4916645668,3.57341314648,-1787.95433953,2.15389552523,2.91639067803,-1783.33276376,1
10.1937032807,3.51890253917,-1735.62968065,7.72273667492,4.1086063849,-1833.78261134,5.81208495801,4.09152570685,-1877.92137425,3.56778230177,3.6661133313,-1887.68840881,2.18922129341,2.99488950808,-1882.95847963,1
10.6626033534,3.25026195432,-1861.73109307,7.9386760714,4.21530101304,-1950.36682213,5.93761951466,4.22902662333,-1993.29907242,3.63263714695,3.78004311213,-2003.22725511,2.22112053297,3.08295183701,-1998.42158204,1
11.1252758923,3.03115397324,-2005.16136576,8.16075835785,4.35699618636,-2085.6462041,6.05711815259,4.39649009453,-2125.61235658,3.6877027427,3.91345919963,-2135.41284188,2.25227254028,3.17924047944,-2130.69653762,1
11.5782502719,2.87776998614,-2165.27786811,8.39247682726,4.52171052387,-2239.43300496,6.17500177633,4.58625764668,-2275.17983873,3.73966971783,4.06034956605,-2284.66636197,2.28044442667,3.28433162497,-2280.0664681,1
12.015399632,2.80516954442,-2339.86202625,8.63277513279,4.69956760815,-2409.74214604,6.29196576915,4.79225202541,-2440.73915496,3.79142903923,4.21592916388,-2449.78375366,2.30224503503,3.39782613553,-2445.07185523,1
12.4333717607,2.82125809724,-2527.06461335,8.87822485645,4.88650645071,-2594.67533374,6.40713440785,5.0110859586,-2621.0711471,3.84098797919,4.37923308192,-2629.51052856,2.3166658405,3.51863294448,-2624.51110393,1
12.82888086,2.92525501927,-2724.64662521,9.12288789847,5.08206757987,-2791.74878835,6.51959618619,5.23863911739,-2814.21667621,3.88575487674,4.54908949144,-2821.84040568,2.32999236485,3.6423296817,-2816.72268022,1
13.1968655976,3.10708643326,-2928.94695108,9.35815326812,5.2866118135,-2996.80902898,6.62809120938,5.46844065047,-3016.26133318,3.92316354717,4.72246433378,-3022.76133422,2.34468441331,3.76472396263,-3017.67283139,1
13.5397477051,3.35558835025,-3140.20240125,9.58053428554,5.50416139923,-3209.51188857,6.7354223177,5.69666390035,-3226.87204752,3.95640384944,4.89660634401,-3231.97820535,2.35804758973,3.88655628727,-3226.88007368,1
13.8627597549,3.66322404545,-3361.20958652,9.79051032252,5.7392260204,-3432.24793753,6.84884824619,5.91971908564,-3448.56493146,3.99674925298,5.06717949478,-3452.46295697,2.37668770732,4.00696620068,-3447.26384952,1
14.167814281,4.02221478112,-3593.43469772,9.98802983362,5.99320141972,-3666.22381321,6.97373383707,6.13448352175,-3682.85198298,4.05453972773,5.2300238328,-3686.28451369,2.40696650324,4.1251352626,-3681.06029545,1
14.4545294206,4.42377286396,-3836.87909148,10.1720429731,6.26536019335,-3911.23002956,7.10896984719,6.34208668754,-3929.76638538,4.13026531971,5.38517499347,-3933.64057073,2.44806850897,4.24155897736,-3928.50378158,1
14.7246146694,4.86322440541,-4093.36481051,10.3431958783,6.55663642537,-4168.97359646,7.25152697508,6.54720956102,-4190.94683691,4.21745951771,5.53739242102,-4196.04389385,2.49776468121,4.35726256242,-4190.99447909,1
14.98151891,5.34002973763,-4366.82703978,10.5041337135,6.86927750944,-4443.46899615,7.39956691145,6.75525162832,-4470.04652064,4.31219464847,5.69077763204,-4476.93782318,2.55315310621,4.47435697466,-4471.89399379,1
15.2257489828,5.84920078989,-4658.49997427,10.6562129962,7.20170550696,-4736.16084288,7.54725625587,6.97134089166,-4767.8514358,4.40951437842,5.84724791612,-4776.63314829,2.60527183868,4.59600118032,-4771.59014415,1
15.4558333806,6.38198661509,-4966.84952619,10.7990788616,7.54979011463,-5045.68836374,7.68368528456,7.20152702896,-5082.01158008,4.49462166238,6.01231182714,-5091.97784453,2.64828640633,4.7220943168,-5086.97330628,1
15.6730133315,6.93573830496,-5293.29204755,10.9337695573,7.91308653997,-5373.60495933,7.8000037249,7.45302230142,-5413.04625559,4.55333495193,6.19333825298,-5422.82266823,2.68257362717,4.85133307525,-5417.86298509,1
15.8804256355,7.51199031584,-5641.94676211,11.0632757376,8.29297869096,-5724.24068717,7.89279861918,7.73093201933,-5764.58867618,4.58493163655,6.39229311144,-5773.0087482,2.70465327839,4.98654552605,-5768.10223745,1
16.079956219,8.10795231633,-6014.72998977,11.1905870602,8.68720491108,-6099.73639155,7.96257810572,8.03477714212,-6138.63317446,4.60212677283,6.60301776336,-6145.55432414,2.71596114287,5.12865795162,-6140.71445183,1
16.2700854848,8.71115682542,-6406.66198712,11.3156998068,9.08725136345,-6495.07058015,8.01085694634,8.35702141801,-6530.53033679,4.61788200604,6.81570706237,-6536.58914746,2.72149923714,5.27426020386,-6531.74473914,1
16.4496879943,9.31202483915,-6812.74688383,11.4369602303,9.48730272874,-6904.87325656,8.04021177197,8.69019410864,-6935.60771425,4.63155964058,7.02834864558,-6941.4636805,2.71965212188,5.4221537476,-6936.47420353,1
16.6180541867,9.90391979282,-7228.49730543,11.5515465325,9.88415527795,-7324.08458986,8.05461093482,9.0270925802,-7349.64953464,4.63442639143,7.24326806059,-7355.48597403,2.70878597748,5.57117143226,-7350.31095908,1
16.7754031343,10.4842057741,-7651.4137914,11.6566027202,10.2775795343,-7749.60343931,8.05993354947,9.36148871275,-7770.32939579,4.62300009467,7.46069398522,-7775.83089316,2.69184314659,5.71930928072,-7770.58130343,1
16.9217375406,11.0497988377,-8078.27775322,11.7490138075,10.6670440181,-8177.66029489,8.06323705016,9.68627904959,-8194.42450136,4.60215100768,7.67647603779,-8199.15381042,2.6734458951,5.86402793667,-8193.91746476,1
17.0566522829,11.5967579344,-8504.69940112,11.8254830025,11.0512615134,-8603.41084948,8.07007876879,9.99504807231,-8617.29077881,4.57969990781,7.88485480423,-8620.88388805,2.65144442929,6.00486233899,-8615.62453865,1
17.1799924719,12.1228036711,-8927.11283138,11.8832834504,11.4297217238,-9022.99467985,8.08175037499,10.285374546,-9034.9640652,4.55887129289,8.08307698799,-9037.15590357,2.62233414155,6.14208065955,-9031.89095252,1
17.2910699473,12.6241873873,-9340.37103175,11.9200603365,11.8003695449,-9431.17790505,8.0933981837,10.5581188175,-9441.93726693,4.53420313551,8.27207085714,-9442.65088718,2.59072682832,6.27285458798,-9437.49586012,1
17.388771742,13.0965182267,-9738.21506636,11.9340132115,12.1601224655,-9821.84309465,8.09502043372,10.8168327938,-9831.70757924,4.4976287227,8.45332194526,-9831.05147515,2.55829307109,6.39501015711,-9826.04105056,1
17.4736591477,13.5431010195,-10120.8859245,11.9247457774,12.5111345284,-10195.508637,8.07731871453,11.0686171611,-10204.3942135,4.44735231952,8.62813223584,-10202.6862194,2.5190270204,6.51090157666,-10197.8543337,1
17.5464842408,13.9667883168,-10488.9245532,11.8929130167,12.8548553728,-10553.1896816,8.03521722079,11.3176895613,-10560.7514868,4.38990904485,8.79442012543,-10558.4569029,2.47396162539,6.6208608732,-10553.8514333,1
17.6065585451,14.3624079048,-10835.9684185,11.840323778,13.1859639592,-10889.2874716,7.96758492684,11.5615819197,-10895.1227335,4.33089584427,8.94806917594,-10892.5787748,2.42530007094,6.72312590483,-10888.3163734,1
17.6539690185,14.7297776419,-11159.8642988,11.7690048721,13.5028658742,-11202.3138779,7.87531586038,11.7993900687,-11206.1607198,4.26580248309,9.0911156588,-11203.50607,2.37480435229,6.81710641296,-11199.604512,1
17.689761656,15.0741772552,-11463.7829161,11.6806214761,13.808482526,-11495.9247044,7.7606936676,12.0325819277,-11497.8300707,4.18883387081,9.22807862762,-11495.1487158,2.32414881566,6.90378453394,-11491.4957076,1
17.7149340986,15.3989754611,-11749.8290824,11.577496452,14.104092635,-11772.6969766,7.62854829969,12.2605810347,-11773.0761341,4.10049732844,9.36048617907,-11770.4878961,2.26830608278,6.98599924605,-11767.0819714,1
17.7305190806,15.7069732606,-12020.0115397,11.4622451734,14.3904725773,-12035.0110304,7.48581894262,12.4815875513,-12034.5161726,4.00913224667,9.48658846805,-12032.0412236,2.20881108945,7.06451810052,-12028.9552043,1
17.7372984826,15.9963005482,-12272.3888771,11.3393602649,14.663977628,-12281.238982,7.34446587238,12.6889864125,-12280.4890573,3.92520167526,9.6024388216,-12277.988198,2.15584163672,7.13658817624,-12275.1571636,1
17.7360636913,16.2635880655,-12503.6639471,11.2144248151,14.9192793513,-12508.1752976,7.22276008051,12.8722074913,-12507.4468787,3.84932612622,9.70734357198,-12504.9047498,2.10565059639,7.20277939692,-12502.3684516,1
17.727730193,16.5078545328,-12712.6512625,11.0925478838,15.1529869109,-12714.4483521,7.13796780291,13.0227054385,-12713.6489635,3.77985292696,9.80184174447,-12711.2729913,2.0542622903,7.26390564833,-12709.1589757,1
17.7137411945,16.7181929957,-12889.6820922,10.9844620991,15.351884113,-12890.0912191,7.08295151755,13.1407416244,-12889.1409633,3.71375485082,9.88408012254,-12887.1806874,2.00063378004,7.31806544294,-12885.59611,1
17.6964758964,16.8841587624,-13025.9380831,10.9006518694,15.5038285112,-13025.7989567,7.03959449477,13.231790086,-13024.7540724,3.64837749404,9.95213499408,-13023.3503694,1.94476743744,7.36315586959,-13022.3352405,1
17.6785706263,17.0063577257,-13122.8960353,10.8436125718,15.6093015538,-13122.5921639,7.0016716133,13.2997573434,-13121.5091177,3.58869539282,10.0047095754,-13120.6272084,1.89342922626,7.39778510875,-13120.0817991,1
17.662592277,17.0900561156,-13186.6623722,10.8096095005,15.6758666988,-13186.3276637,6.96947010584,13.3477120322,-13185.2416266,3.54624935944,10.0399706424,-13184.7094997,1.8557845751,7.42122675819,-13184.4566494,1
17.6512766368,17.1385552185,-13222.0607681,10.7926476825,15.7113679788,-13221.7337652,6.94632905879,13.3767316479,-13220.6668769,3.51721145219,10.0612480932,-13220.3327982,1.82935121162,7.4354525638,-13220.2339025,1
17.6474080165,17.152855807,-13232.0790524,10.7879886328,15.7212929239,-13231.7607678,6.93817175811,13.3856944809,-13230.7060025,3.50713058586,10.0678696188,-13230.4253277,1.81883550146,7.44018159066,-13230.3761603,1
17.6528043427,17.1348819967,-13219.9277039,10.7939297724,15.7090773133,-13219.5901288,6.94927701226,13.3742521293,-13218.5190486,3.51845339458,10.0601758606,-13218.1864733,1.83120617721,7.43455563185,-13218.0735119,1
17.667210972,17.0900510691,-13190.4469444,10.8085916007,15.67930108,-13190.0459935,6.97524744944,13.3469790742,-13188.9549411,3.53962894787,10.0436550029,-13188.547797,1.8494105636,7.42374337397,-13188.3347702,1
17.6893575031,17.0237447035,-13147.6574451,10.8285953302,15.636977415,-13147.1571461,7.00641759028,13.3105730953,-13146.0759075,3.55949024705,10.0233353296,-13145.6275216,1.86534438596,7.41050962965,-13145.3287819,1
17.716983723,16.9422538163,-13095.6038149,10.8501765095,15.5873849806,-13094.9967945,7.0331160747,13.2717473772,-13093.9523437,3.57672297257,10.0008373578,-13093.453038,1.87784856854,7.39596402013,-13093.0895912,1
17.7512211774,16.8407885489,-13030.9742708,10.8729540835,15.5285686108,-13030.2787326,7.05121105256,13.2309070027,-13029.2753352,3.59554432809,9.9735656815,-13028.6234131,1.89466007568,7.37742071225,-13028.1305428,1
17.7915546131,16.7186943482,-12952.9845395,10.8955150973,15.460983215,-12952.2615875,7.05593848655,13.1901058393,-12951.2893316,3.62458464076,9.93809631163,-12950.3040574,1.91962167504,7.35369091357,-12949.5930746,1
17.8348927,16.5826658836,-12865.4450321,10.9154484019,15.3888391037,-12864.7928913,7.04429865003,13.152892191,-12863.8618789,3.64332266425,9.90296804181,-12862.5482866,1.93647318068,7.32967095307,-12861.666473,1
17.8782490023,16.4393653252,-12772.1199331,10.9313177018,15.3156136336,-12771.6331416,7.0166285319,13.1211494694,-12770.7930778,3.64258655233,9.87266784278,-12769.3033411,1.93817950943,7.30792874032,-12768.3755984,1
17.919487887,16.2932551604,-12675.36874,10.9455286458,15.2410709908,-12675.0772558,6.97883652049,13.0931060633,-12674.3569394,3.62149709939,9.84830787121,-12672.8907306,1.92529584967,7.28889477636,-12672.0154243,1
17.9552160752,16.1543042997,-12581.2737338,10.9823226235,15.1515686626,-12581.0535547,6.99125760284,13.0397247975,-12580.3380049,3.61120834599,9.82065222357,-12579.0881632,1.91733314834,7.2690345666,-12578.272756,1
17.9832757639,16.0301211674,-12494.6119011,11.0320322048,15.0567748793,-12494.3402203,7.00849479948,12.9874759691,-12493.6899727,3.60000616646,9.79585021334,-12492.70543,1.91026396782,7.25071947571,-12491.9156898,1
18.003924949,15.9199229805,-12414.6548643,11.0725622644,14.9721493961,-12414.3014447,7.01732440522,12.9429704149,-12413.7728219,3.59059173476,9.77272176023,-12412.954612,1.90147516339,7.23442998196,-12412.2578476,1
18.0179978392,15.8196997222,-12338.3778617,11.1028838646,14.8965018211,-12337.9407312,7.03985722704,12.8925401416,-12337.4329359,3.60323080306,9.74268776652,-12336.6299951,1.90185272533,7.21655942199,-12336.0685687,1
18.0260312384,15.7245056137,-12261.7815879,11.1239072978,14.8264569819,-12261.2717083,7.06939783964,12.8375396668,-12260.6749985,3.61826650274,9.71145431746,-12259.8692257,1.91245879015,7.19591856478,-12259.2467157,1
18.0280075803,15.6247182769,-12176.4310721,11.1368667115,14.7550730744,-12175.8773979,7.10521398797,12.7738258365,-12175.1067312,3.64037380791,9.67435304106,-12174.2434605,1.93513672504,7.1699386949,-12173.3633291,1
18.0222907373,15.5129000282,-12074.6106813,11.1412667355,14.6769889245,-12074.0923508,7.1400001842,12.7012529298,-12073.1396129,3.68107124491,9.62437341226,-12071.9643404,1.96798230032,7.13715552617,-12070.7898362,1
18.0066274768,15.3885524598,-11954.2549388,11.1361593209,14.5912401618,-11953.9357865,7.16674204687,12.6226239966,-11952.9255202,3.73325796007,9.56329619195,-11951.216984,2.00543292688,7.09846217982,-11949.7729868,1
17.9793943764,15.2545893264,-11816.8203161,11.1229150745,14.4977719469,-11816.938664,7.18512641486,12.5389691435,-11816.0875363,3.77821963009,9.49856459194,-11813.9508044,2.03619666431,7.0571896486,-11812.3053927,1
17.9391154226,15.1115027309,-11661.8349305,11.10912709,14.3903218396,-11662.6417907,7.20609329118,12.4437958412,-11662.1297483,3.81100055501,9.43171529094,-11659.8489838,2.06426325926,7.01202034973,-11657.9010999,1
17.8849764891,14.9602473231,-11489.8328813,11.1140770403,14.2541455197,-11491.4939963,7.25155206754,12.3243591935,-11491.3706486,3.84392306565,9.35780251461,-11489.1279646,2.09502668935,6.96130202417,-11486.8036432,1
17.8183262995,14.8056239363,-11306.3512329,11.1422526558,14.089277278,-11309.025169,7.3152873949,12.1863266248,-11309.3366216,3.88246520773,9.27637059355,-11307.0919947,2.11926996772,6.90871834294,-11304.6509786,1
17.7428588589,14.6556551342,-11121.2977954,11.1742782877,13.91783504,-11125.2528643,7.37141368232,12.0495853155,-11126.0319306,3.91637765877,9.19481971614,-11123.6823917,2.13343287205,6.85767274873,-11121.3328336,1
17.6609046747,14.5140197038,-10939.5807769,11.1984633667,13.7525840487,-10945.0830017,7.4063207727,11.9246485772,-10946.2270453,3.93200790341,9.12015432234,-10943.7964632,2.13818801017,6.80903712904,-10941.5355121,1
17.5707835517,14.3766721201,-10756.5403403,11.2110750394,13.5925623402,-10763.8015708,7.41620739147,11.8110166037,-10765.0735051,3.92446674043,9.05245387857,-10762.6706112,2.13471430057,6.76109029584,-10760.3974188,1
17.4719655499,14.2412375025,-10569.981631,11.2101244051,13.437331595,-10579.0921792,7.40009229228,11.7079479318,-10580.1901268,3.89877047697,8.9888807845,-10577.9135062,2.1273983218,6.71199013726,-10575.4786513,1
17.3669681793,14.1092839639,-10383.3177701,11.1942588844,13.2906034601,-10394.1461327,7.35993663282,11.6163296056,-10394.8044114,3.86859477856,8.92529051548,-10392.6135533,2.11416027158,6.66329645499,-10390.1187762,1
17.257856526,13.9815630493,-10198.8501271,11.162795035,13.1547368778,-10211.0337452,7.30088798329,11.5345273446,-10211.1031657,3.84358775149,8.85875268281,-10208.865921,2.09585577296,6.61540628336,-10206.5170093,1
17.1464167799,13.8585121299,-10018.3290334,11.1156226085,13.0312788195,-10031.3103995,7.23010519332,11.4594504129,-10030.8023826,3.82004736049,8.79160135814,-10028.4922644,2.07732150954,6.56755278073,-10026.3156404,1
17.0339264411,13.7401561744,-9842.72336035,11.053034823,12.9208876173,-9855.82526197,7.15183445364,11.3894675175,-9854.93134432,3.79026202371,8.72739394832,-9852.60559322,2.05888370407,6.51997927109,-9850.51253374,1
16.9205580366,13.6254559495,-9671.32994189,10.9752255353,12.8228721222,-9683.847012,7.06690858148,11.3239880399,-9682.87054985,3.74827945802,8.66830221672,-9680.60743402,2.03757990442,6.47332335634,-9678.50399819,1
16.8058958488,13.5127265209,-9502.56866218,10.8822489745,12.7358588632,-9513.84838024,6.98342602022,11.257216888,-9512.99606094,3.69734065068,8.61236558321,-9510.85707199,2.0108779239,6.42785092347,-9508.7662016,1
16.6893163363,13.3998821555,-9334.5003074,10.7740714303,12.6581838888,-9344.01086355,6.91639293988,11.1788069435,-9343.25602959,3.65328611,8.55226054464,-9341.17815427,1.98471734674,6.38126775008,-9339.18044635,1
16.5708972846,13.2853231225,-9166.14555443,10.6513421394,12.5885575947,-9173.54255926,6.8659980327,11.0881531828,-9172.76486077,3.6211191772,8.48577420662,-9170.66180547,1.96630700667,6.33142667239,-9168.71353111,1
16.4523060441,13.1692356283,-8998.95920384,10.5166224955,12.5266398186,-9004.15224767,6.82376364693,10.9915459505,-9003.28905273,3.59219600689,8.41739640751,-9001.20553272,1.95188392876,6.28009758763,-8999.24265279,1
16.3360683924,13.0536669788,-8836.17400622,10.3741299816,12.472709165,-8839.34336603,6.77154482364,10.9025291476,-8838.48174247,3.55668346446,8.35278238666,-8836.48863863,1.93157594281,6.23116781877,-8834.57857037,1
16.2226734132,12.939720119,-8678.74561752,10.2263292773,12.4262132432,-8680.26267134,6.70254330739,10.8259870907,-8679.49428609,3.51067694565,8.2940278794,-8677.65831394,1.9011657554,6.18617497505,-8675.93076558,1
16.1130469304,12.8296621367,-8528.62618068,10.0766792291,12.386861791,-8528.98493573,6.61634673254,10.7636338186,-8528.33799664,3.45879261505,8.24026732144,-8526.64524386,1.86709870248,6.14401498814,-8525.11382889,1
